    153441
  159.7329 K88   -1.268  .0 212542.100 1.0  275146.600  26.04(4P)4s 3  (4P)4p 5 
  159.7336 KUR   -2.114 4.0  49768.650 4.0  112372.880  24.024s15d 1D  4s15p 3P 
  159.7341 KUR   -2.910 2.0  49820.160 2.0  112424.200  25.014s15d 1D  4s15p 3P 
  159.7357 KUR   -2.800 2.0  24886.570 2.0   87490.000  27.014s15d 1D  4s15p 3P 
  159.7370 K88   -1.193 4.5  77622.900 3.5  140225.800  27.02(3H)4s b  (3D)4p w 
  159.7380 KUR   -8.015 1.5    862.613 1.5   63465.109  26.014s15d 1D  4s15p 3P 
  159.7408 K88    -.772 5.0 138054.590 6.0  200656.020  26.02(2H)4p 3  (4F)4d 5 
  159.7413 K88   -1.881 2.0 234412.700 2.0  297013.900  28.04(4F)4s 5  (4D)4p 5 
  159.7434 KUR    -.444 2.5  67880.160 3.5  130480.550  28.014s15d 1D  4s15p 3P 
  159.7437 KUR   -3.346 2.5  44929.550 3.5  107529.820  26.014s15d 1D  4s15p 3P 
  159.7438 KUR   -3.218 2.5  31387.948 2.5   93988.170  26.014s15d 1D  4s15p 3P 
  159.7448 KUR   -2.797 3.5  35607.500 2.5   98207.360  24.014s15d 1D  4s15p 3P 
  159.7457 KUR   -3.523 2.5  31387.948 3.5   93987.457  26.014s15d 1D  4s15p 3P 
  159.7522 KUR   -7.501 2.0  19404.800 2.0   82001.730  26.024s15d 1D  4s15p 3P 
  159.7556 KUR   -2.862 4.5  33466.463 5.5   96062.060  26.014s15d 1D  4s15p 3P 
  159.7570 K88   -3.014 4.0 137209.730 4.0  199804.810  26.02(4F)4p 5  (4F)4d 5 
  159.7614 KUR   -3.354  .5  25035.400 1.5   87628.740  24.014s15d 1D  4s15p 3P 
  159.7624 KUR   -2.233 4.0  54657.830 3.0  117250.800  28.024s15d 1D  4s15p 3P 
  159.7661 K88   -2.436 3.0 236454.100 2.0  299045.600  28.04(2F1)4s   (4D)4p 5 
  159.7679 K88    0.493 5.0 162889.000 6.0  225479.800  27.03(2H)4s 1  (2H)4p 1 
  159.7698 KUR   -3.283 3.5  31483.176 3.5   94073.240  26.014s15d 1D  4s15p 3P 
  159.7704 K88   -2.028 5.0  48556.160 4.0  111145.960  27.01(4F)4p z  (4F)5d 5 
  159.7722 KUR   -1.980 2.5  47354.440 2.5  109943.570  24.014s15d 1D  4s15p 3P 
  159.7741 KUR   -6.686 3.5   8997.710 3.5   71586.060  22.014s15d 1D  4s15p 3P 
  159.7749 KUR   -4.100 1.5  31082.940 2.5   93671.000  24.014s15d 1D  4s15p 3P 
  159.7803 KUR   -3.301 1.5  25042.810 1.5   87628.740  24.014s15d 1D  4s15p 3P 
  159.7811 K88   -3.033 3.0  82382.870 4.0  144968.500  26.02(2D3)4s   (b2F)4p  
  159.7831 K88   -2.597 5.0  48556.160 6.0  111141.000  27.01(4F)4p z  (4F)5d 5 
  159.7849 KUR   -2.328 2.5  10024.730 3.5   72608.850  22.014s15d 1D  4s15p 3P 
  159.7892 KUR   -5.545  .5    977.053  .5   63559.488  26.014s15d 1D  4s15p 3P 
  159.7901 KUR   -6.491 4.5  31219.350 3.5   93801.460  24.014s15d 1D  4s15p 3P 
  159.7904 KUR   -4.082 2.5  25046.760 1.5   87628.740  24.014s15d 1D  4s15p 3P 
  159.7907 K88   -3.263 2.0  78303.540 2.0  140885.400  28.02(4P)4s 3  (a2D)4p  
  159.7907 K88   -1.160 2.5 158738.690 2.5  221320.540  26.03(3G)4s 4  (3G)4p 4 
  159.7914 K88   -4.010 2.0  78303.540 1.0  140885.150  28.02(4P)4s 3  (2P)4p 3 
  159.7919 K88   -3.190 3.0 225200.700 2.0  287782.100  28.04(4D)4s 3  (4P)4p 5 
  159.7952 KP    -2.860  .5  18722.710 1.5   81302.810  15.00  3p3 2P    5s' 2D 
  159.7974 KUR   -4.550 6.0  44315.170 5.0  106894.400  25.014s15d 1D  4s15p 3P 
  159.8001 KUR   -1.247 1.5       .000 1.5   62578.180  21.024s15d 1D  4s15p 3P 
  159.8005 KUR   -3.341 2.0  77102.430 3.0  139680.470  26.024s15d 1D  4s15p 3P 
  159.8011 K88     .474 3.5 183164.490 4.5  245742.290  26.03(1F)4s 2  (1F)4p 2 
  159.8031 KP    -4.260  .5 524391.000 1.5  586968.000  10.033p  *4P   3d   2DX 
  159.8057 K88     .019 1.0 942658.000 2.0 1005234.000  20.083p4s 3PX  3p4p 3DX 
  159.8071 KUR   -4.622 3.5  27314.922 3.5   89890.373  26.014s15d 1D  4s15p 3P 
  159.8076 K88   -1.989 3.0  71067.350 2.0  133642.580  28.02(4P)4s 5  (2P)4p 3 
  159.8093 KUR   -4.075 3.5  31483.176 4.5   94057.773  26.014s15d 1D  4s15p 3P 
  159.8108 KUR   -5.590 2.0   4950.200 3.0   67524.200  27.014s15d 1D  4s15p 3P 
  159.8161 K88   -2.979 3.0 234275.200 3.0  296847.100  28.04(4F)4s 5  (4G)4p 3 
  159.8171 K88   -2.955 2.0 123697.180 2.0  186268.690  26.02(4D)4p 5  (4D)4d 5 
  159.8183 KUR   -2.971 1.5  47372.530 2.5  109943.570  24.014s15d 1D  4s15p 3P 
  159.8186 KUR   -5.599 3.0  49828.910 2.0  112399.840  24.024s15d 1D  4s15p 3P 
  159.8216 KUR   -5.827 2.5  12147.820 1.5   74717.590  24.014s15d 1D  4s15p 3P 
  159.8237 KUR   -4.497 3.0  31661.960 2.0   94230.900  25.014s15d 1D  4s15p 3P 
  159.8251 KUR   -5.121 3.5   7955.299 3.5   70523.706  26.014s15d 1D  4s15p 3P 
  159.8261 K88   -0.785 0.5 111283.100 0.5  173851.100  27.02(5D)4p z  (5D)5s f 
  159.8276 K88   -1.235 3.0 152264.200 4.0  214831.600  27.03(4F)4s 5  (2I)4p 3 
  159.8277 KUR    -.617 1.5  73893.730 1.5  136461.100  28.014s15d 1D  4s15p 3P 
  159.8289 KUR   -4.853 1.5  31531.240 1.5   94098.130  24.014s15d 1D  4s15p 3P 
  159.8297 K88   -2.265 4.5 156294.000 5.5  218860.600  28.03(1G2)4s   (3H)4p 2 
  159.8322 KUR   -4.199 3.5  38508.930 2.5  101074.560  24.014s15d 1D  4s15p 3P 
  159.8380 KUR   -2.814 3.0  49889.860 3.0  112453.200  25.014s15d 1D  4s15p 3P 
  159.8384 K88    -.900 5.0 246240.900 5.0  308804.100  28.04(2H)4s 1  (2I)4p 1 
  159.8409 K88   -1.012 3.0 117068.560 4.0  179630.770  26.02(4P)4p 5  (4G)4d 5 
  159.8418 K88   -1.976 5.0 137763.700 4.0  200325.560  26.02(2H)4p 3  (4F)4d 5 
  159.8455 KUR   -3.044 1.5  21308.040 2.5   83868.450  26.014s15d 1D  4s15p 3P 
  159.8459 KUR   -2.757 2.5  47354.440 1.5  109914.680  24.014s15d 1D  4s15p 3P 
  159.8459 KUR   -3.810 3.5    384.790 3.5   62945.038  26.014s15d 1D  4s15p 3P 
  159.8468 K88   -1.193 3.0    950.510 4.0   63510.400  27.01d8 a3F    (2G)4p y 
  159.8476 K88   -2.828 3.0 326664.900 2.0  389224.500  27.05(2F)4s 3  (2D2)4p  
  159.8504 KP     -.375 3.0  78096.300 3.0  140654.800  30.02  4s  3D    4p  3F 
  159.8555 KUR   -6.183 3.5  47842.000 2.5  110398.500  25.024s15d 1D  4s15p 3P 
  159.8559 KUR   -2.369 4.5  34630.950 3.5   97187.280  24.014s15d 1D  4s15p 3P 
  159.8563 K88    -.921 1.0 212818.100 2.0  275374.300  26.04(4P)4s 3  (4P)4p 3 
  159.8568 KP    -4.080 3.5 580378.000 3.5  642934.000  10.033d   2FX  4p  *4D  
  159.8592 KUR   -2.459 2.5  39742.090 2.5  102297.150  24.014s15d 1D  4s15p 3P 
  159.8603 KUR   -2.582 1.5  53051.350 1.5  115605.950  24.014s15d 1D  4s15p 3P 
  159.8604 GUES  -3.500  .5  18722.710 1.5   81277.270  15.00  3p3 2P    6d  2P 
  159.8629 KUR   -3.721 2.5  31117.390 2.5   93671.000  24.014s15d 1D  4s15p 3P 
  159.8639 KUR   -4.678 5.5  26170.181 4.5   88723.400  26.014s15d 1D  4s15p 3P 
  159.8674 K     -2.097 2.0    223.157 2.0   62774.990  14.00  3p2 3P   p6d  3D 
  159.8721 KP      .080 2.01005710.000 3.0 1068260.000  11.05s3p  *3P  s3d   3D 
  159.8755 KP    -2.690 1.5  18748.010 2.5   81296.700  15.00  3p3 2P    5s' 2D 
  159.8779 KUR   -7.133 1.5  21812.055 1.5   84359.800  26.014s15d 1D  4s15p 3P 
  159.8848 KP    -1.690 1.0 209127.040 1.0  271672.080  18.024p   3P   4d' *3P  
  159.8856 KUR   -3.387 3.5  44915.046 3.5  107459.750  26.014s15d 1D  4s15p 3P 
  159.8869 K88   -2.751 3.5 146061.500 2.5  208605.700  28.03(3G)4s 4  (3F2)4p  
  159.8874 K88   -2.410 1.0 307105.100 2.0  369649.100  28.04(2D1)4s   (2P)4p 3 
  159.8875 KUR   -5.020 3.0  49828.910 4.0  112372.880  24.024s15d 1D  4s15p 3P 
  159.8900 K88   -1.854 3.0 144509.600 2.0  207052.600  27.03(4D)4s 3  (4D)4p 3 
  159.8922 KUR   -2.009 1.5  47372.530 1.5  109914.680  24.014s15d 1D  4s15p 3P 
  159.8954 K88   -1.656 4.0 134360.400 5.0  196901.270  26.02(a2F)4p   (2I)5s 3 
  159.8969 KUR   -2.830 3.5  36101.580 2.5   98641.880  24.014s15d 1D  4s15p 3P 
  159.8973 KUR   -4.278 4.5  36272.540 4.5   98812.670  24.014s15d 1D  4s15p 3P 
  159.8983 KUR   -2.871 2.5  31350.900 2.5   93890.640  24.014s15d 1D  4s15p 3P 
  159.8996 KUR   -2.110 2.5  53271.090 2.5  115810.340  24.014s15d 1D  4s15p 3P 
  159.9012 KUR   -7.285  .5  26932.748  .5   89471.365  26.014s15d 1D  4s15p 3P 
  159.9227 KUR   -3.133 2.5  44929.550 3.5  107459.750  26.014s15d 1D  4s15p 3P 
  159.9241 K88   -2.892 1.0  25317.650 1.0   87847.300  27.01(2P)4s c  5D)4sp u 
  159.9245 KUR   -4.217 2.5  48039.090 2.5  110568.600  26.014s15d 1D  4s15p 3P 
  159.9251 GUES  -2.800 1.5  18748.010 1.5   81277.270  15.00  3p3 2P    6d  2P 
  159.9259 K88   -2.565  .0  73935.960 1.0  136464.900  26.02(4P)4s 3  (a2F)4p  
  159.9266 K88   -2.887 2.0 167002.000 1.0  229530.670  26.02(b2G)4p   (4D)6s 5 
  159.9282 KUR   -1.501 2.5  53037.930 2.5  115565.980  28.014s15d 1D  4s15p 3P 
  159.9284 K88   -1.842 4.0 136362.900 5.0  198890.900  27.03(4D)4s 5  (4G)4p 3 
  159.9289 K88   -0.891 3.0  17771.710 4.0   80299.500  27.01(4P)4s a  5D)4sp x 
  159.9299 K88   -1.114 5.0 158423.400 5.0  220950.800  27.03(2H)4s 3  (2H)4p 3 
  159.9304 K88   -2.407 4.0 158359.900 3.0  220887.100  27.03(2H)4s 3  (4F)4p 5 
  159.9384 K88    -.175 1.0 121192.930 1.0  183717.000  28.02(b2D)4s   (b2D)4p  
  159.9386 KP    -3.760 1.5 524677.000 2.5  587201.000  10.033p  *4P   3d   2DX 
  159.9389 KUR   -2.603 2.0  43850.420 2.0  106374.300  25.014s15d 1D  4s15p 3P 
  159.9460 K88   -2.466 2.0  84369.920 3.0  146891.040  26.02(2F2)4s   (b2F)4p  
  159.9467 KUR   -2.815 1.5   9930.690 2.5   72451.520  22.014s15d 1D  4s15p 3P 
  159.9480 KUR   -2.290 5.5  34812.950 4.5   97333.280  24.014s15d 1D  4s15p 3P 
  159.9482 KUR   -4.514 3.0  31661.960 3.0   94182.200  25.014s15d 1D  4s15p 3P 
  159.9482 KP    -1.560 2.0 209151.820 1.0  271672.080  18.024p   3P   4d' *3P  
  159.9499 KUR   -2.928 1.5  53051.350 2.5  115570.910  24.014s15d 1D  4s15p 3P 
  159.9511 KUR   -4.585 1.5  35355.890 2.5   97875.000  24.014s15d 1D  4s15p 3P 
  159.9534 K88   -1.929 3.0 236454.100 3.0  298972.300  28.04(2F1)4s   (4D)4p 3 
  159.9535 KUR   -7.320 4.5  32499.530 4.5   95017.710  28.014s15d 1D  4s15p 3P 
  159.9559 KUR   -2.598 2.5  36252.918 1.5   98770.140  26.014s15d 1D  4s15p 3P 
  159.9567 K88   -2.779 2.0 294229.500 1.0  356746.400  27.05(4P)4s 5  (4F)4p 3 
  159.9583 K88   -1.638 3.5 218407.200 2.5  280923.500  27.04(5D)4s 4  (5D)4p 6 
  159.9597 K88   -2.577 5.0  21624.640 4.0   84140.380  27.01(2G)4s a  (2F)4p w 
  159.9601 KUR    -.306 3.5  71457.740 2.5  133973.330  28.014s15d 1D  4s15p 3P 
  159.9603 K88   -2.908 1.0 305039.000 2.0  367554.500  27.05(2P)4s 3  (4F)4p 3 
  159.9639 KP    -1.250 2.5 115956.210 1.5  178470.320  13.023d  2D    5p *2P   
  159.9697 KP    -2.200 1.5 115958.500 1.5  178470.320  13.023d  2D    5p *2P   
  159.9702 K88   -1.104 2.0  18031.650 3.0   80543.300  27.01(4P)4s a  5D)4sp x 
  159.9738 KUR   -1.761 4.5  70358.940 3.5  132869.160  28.014s15d 1D  4s15p 3P 
  159.9766 KUR   -4.500  .5  34659.320  .5   97168.480  24.014s15d 1D  4s15p 3P 
  159.9790 K88   -3.738 2.0  73727.640 1.0  136235.840  26.02(4P)4s 3  (4F)4p 5 
  159.9826 K88   -0.642 2.0 140863.500 2.0  203370.300  27.03(4P)4s 3  (4D)4p 5 
  159.9841 K88   -1.807 4.0 196838.600 4.0  259344.800  26.04(4F)4s 3  (4F)4p 5 
  159.9872 KUR   -4.977 3.5  31483.176 2.5   93988.170  26.014s15d 1D  4s15p 3P 
  159.9881 K88   -3.629 3.0 125637.980 2.0  188142.640  26.02(4D)4p 3  (4D)5s 5 
  159.9890 KUR   -3.423 3.5  31483.176 3.5   93987.457  26.014s15d 1D  4s15p 3P 
  159.9938 KUR   -2.868 3.5  31168.580 2.5   93671.000  24.014s15d 1D  4s15p 3P 
  159.9956 KUR   -4.809 2.5  25036.380 3.5   87538.090  28.014s15d 1D  4s15p 3P 
  159.9980 KUR   -6.569 4.5  26352.766 3.5   88853.533  26.014s15d 1D  4s15p 3P 
  160.0013 KUR    -.526 4.5  20805.770 3.5   83305.251  26.014s15d 1D  4s15p 3P 
  160.0039 K88   -2.373 1.0 119982.260 2.0  182480.720  26.02(4P)4p 3  (4P)4d 5 
  160.0049 GUES    .000 2.0   3580.700 2.0   66078.800  45.01  4d8 a3    5p  z3 
  160.0077 K88   -1.928 4.0 163870.600 3.0  226367.600  27.03(2F2)4s   (4F)4p 3 
  160.0101 KUR   -2.559 2.5  53271.090 2.5  115767.130  24.014s15d 1D  4s15p 3P 
  160.0142 KUR   -3.845 3.5  33501.253 2.5   95995.690  26.014s15d 1D  4s15p 3P 
  160.0149 KUR   -4.664 3.5  32523.540 4.5   95017.710  28.014s15d 1D  4s15p 3P 
  160.0218 KUR   -4.753 1.5  31082.940 1.5   93574.440  24.014s15d 1D  4s15p 3P 
  160.0247 KUR   -1.194 6.0  48435.960 7.0  110926.300  25.014s15d 1D  4s15p 3P 
  160.0269 KUR   -2.250 3.0  84671.870 4.0  147161.360  26.024s15d 1D  4s15p 3P 
  160.0281 K88   -1.223 3.0  47039.270 3.0  109528.300  27.01(4F)4p z  (4F)6s 5 
  160.0291 K88   -1.315 3.5 162087.810 4.5  224576.430  26.03(3F2)4s   (3G)4p 4 
  160.0306 KUR   -5.195  .5    977.053 1.5   63465.109  26.014s15d 1D  4s15p 3P 
  160.0307 KUR   -1.483 5.0  53703.930 4.0  116191.930  28.024s15d 1D  4s15p 3P 
  160.0318 KUR     .384 4.5  70358.940 3.5  132846.530  28.014s15d 1D  4s15p 3P 
  160.0331 KUR   -3.250  .5   9850.900 1.5   72337.970  22.014s15d 1D  4s15p 3P 
  160.0333 KUR   -1.476 2.5       .000 2.5   62486.990  25.004s15d 1D  4s15p 3P 
  160.0368 KUR   -4.120 4.0  25147.370 3.0   87633.000  27.014s15d 1D  4s15p 3P 
  160.0378 K88   -4.181 3.0 167085.120 2.0  229570.360  26.02(b2G)4p   (4D)6s 5 
  160.0410 K88   -0.691 3.0 144509.600 3.0  206993.600  27.03(4D)4s 3  (4D)4p 3 
  160.0446 K88   -2.562 6.0 229408.800 6.0  291891.400  28.04(2I)4s 3  (4G)4p 3 
  160.0497 K88    -.426 2.5 158738.690 1.5  221219.290  26.03(3G)4s 4  (3G)4p 4 
  160.0515 K88   -2.336 3.0 136612.500 4.0  199092.400  27.03(4D)4s 5  (4G)4p 3 
  160.0543 KUR   -3.233 3.0  13741.610 2.0   76220.400  23.014s15d 1D  4s15p 3P 
  160.0582 K88    -.215 3.5 156123.770 4.5  218601.030  26.03(3F2)4s   (3F2)4p  
  160.0617 KUR   -2.912 1.5  31364.440 1.5   93840.340  26.014s15d 1D  4s15p 3P 
  160.0625 KUR   -2.612 1.5   9975.920 2.5   72451.520  22.014s15d 1D  4s15p 3P 
  160.0629 KUR   -2.577 3.5  53566.280 2.5  116041.700  24.014s15d 1D  4s15p 3P 
  160.0642 KP    -1.500 1.5 115958.500  .5  178433.430  13.023d  2D    5p *2P   
  160.0649 KUR   -6.377 2.5  20830.582 3.5   83305.251  26.014s15d 1D  4s15p 3P 
  160.0656 K88   -3.437 1.5 161571.590 2.5  224045.960  26.03(3P2)4s   (3G)4p 4 
  160.0683 KUR   -3.537 2.5  32603.400 2.5   95076.720  24.014s15d 1D  4s15p 3P 
  160.0689 KUR   -6.287 3.0    208.890 4.0   62682.000  23.014s15d 1D  4s15p 3P 
  160.0694 KUR   -4.589 3.5  31168.580 4.5   93641.500  24.014s15d 1D  4s15p 3P 
  160.0705 K88   -2.143 2.0  73727.640 3.0  136200.130  26.02(4P)4s 3  (a2D)4p  
  160.0720 KUR   -4.243  .5  31368.450 1.5   93840.340  26.014s15d 1D  4s15p 3P 
  160.0727 K88   -1.957 3.0 125637.980 3.0  188109.580  26.02(4D)4p 3  (4D)5s 5 
  160.0735 KUR   -6.821 1.5  31531.240 1.5   94002.560  24.014s15d 1D  4s15p 3P 
  160.0773 K88   -2.581 2.0 125672.830 2.0  188142.640  26.02(4D)4p 3  (4D)5s 5 
  160.0775 KUR   -5.249 2.0  31761.150 2.0   94230.900  25.014s15d 1D  4s15p 3P 
  160.0818 KP    -1.420  .0  21648.010 1.0   84116.090   6.00  2p2 1S   p4d  3P 
  160.0825 KUR   -3.542 4.5   9118.260 3.5   71586.060  22.014s15d 1D  4s15p 3P 
  160.0844 KUR   -6.994 1.5    908.020 1.5   63375.080  22.014s15d 1D  4s15p 3P 
  160.0857 KUR   -4.648 1.5  31364.440 2.5   93830.979  26.014s15d 1D  4s15p 3P 
  160.0863 KP     -.286 2.0  83500.300 3.0  145966.600  30.02  4s  1D    4p  1F 
  160.0890 KUR   -3.035  .5   9872.730 1.5   72337.970  22.014s15d 1D  4s15p 3P 
  160.0925 KUR   -3.463 3.5   8997.710 2.5   71461.590  22.014s15d 1D  4s15p 3P 
  160.0967 KUR   -1.408 5.0  48333.060 6.0  110795.300  25.014s15d 1D  4s15p 3P 
  160.0976 KUR   -1.645 3.5  39683.750 2.5  102145.650  24.014s15d 1D  4s15p 3P 
  160.1016 K88   -4.561 3.5 190424.140 2.5  252884.480  26.03(3F1)4s   (3F1)4p  
  160.1045 KUR    -.816 4.5  70358.940 4.5  132818.160  28.014s15d 1D  4s15p 3P 
  160.1076 K88   -2.649 1.0 219486.900 1.0  281944.900  26.04(2P)4s 1  (2P)4p 3 
  160.1100 KUR   -4.248 2.5  31117.390 1.5   93574.440  24.014s15d 1D  4s15p 3P 
  160.1104 K88   -2.599 1.5 255484.100 1.5  317941.000  27.04(3D)4s 2  (3P2)4p  
  160.1112 KUR   -3.737 3.5  44915.046 2.5  107371.650  26.014s15d 1D  4s15p 3P 
  160.1121 KUR   -3.811 1.5  13673.185 1.5   76129.446  26.014s15d 1D  4s15p 3P 
  160.1130 K88   -1.035 3.0 157513.100 2.0  219969.000  27.03(2F1)4s   (2F1)4p  
  160.1142 K88   -2.343 2.0  71384.100 1.0  133839.540  28.02(4P)4s 5  (4p)4p 3 
  160.1183 KUR   -2.300 2.0  49820.160 1.0  112274.000  25.014s15d 1D  4s15p 3P 
  160.1204 K88     .537 3.0  89084.790 4.0  151537.800  26.02(6S)4p 5  (6S)4d 5 
  160.1207 KUR   -5.972 3.0  66464.640 2.0  128917.510  26.024s15d 1D  4s15p 3P 
  160.1220 KUR   -3.668 2.5  31387.948 1.5   93840.340  26.014s15d 1D  4s15p 3P 
  160.1232 K88   -2.573 2.5 146153.800 2.5  208605.700  28.03(3G)4s 4  (3F2)4p  
  160.1239 KUR    -.708 2.5  67880.160 1.5  130331.780  28.014s15d 1D  4s15p 3P 
  160.1239 K88   -2.094 3.0  97041.380 3.0  159493.000  26.02(2F1)4s   (b2D)4p  
  160.1246 KUR   -5.867 1.5  12032.580 2.5   74483.960  24.014s15d 1D  4s15p 3P 
  160.1261 K88   -1.140 7.0 229440.600 6.0  291891.400  28.04(2I)4s 3  (4G)4p 3 
  160.1261 K88   -1.142 2.5 155744.870 2.5  218195.660  26.03(3P2)4s   (3F2)4p  
  160.1267 KUR   -3.479 2.5  31350.900 3.5   93801.460  24.014s15d 1D  4s15p 3P 
  160.1278 K88    -.785 3.0  89084.790 2.0  151534.900  26.02(6S)4p 5  (6S)4d 5 
  160.1284 K88   -1.502 1.0  18338.800 2.0   80788.700  27.01(4P)4s a  5D)4sp x 
  160.1306 K88    -.886 2.5 190435.470 2.5  252884.480  26.03(3F1)4s   (3F1)4p  
  160.1323 K88   -3.555 3.0 121008.780 4.0  183457.150  26.02(4D)4p 5  (4G)5s 3 
  160.1335 K88   -2.703 3.0 121008.780 3.0  183456.690  26.02(4D)4p 5  (4G)5s 3 
  160.1362 KUR   -1.168 4.5  36272.540 3.5   98719.400  24.014s15d 1D  4s15p 3P 
  160.1426 KUR   -5.201 5.5  26170.181 4.5   88614.520  26.014s15d 1D  4s15p 3P 
  160.1440 K88   -1.232 4.0 160404.300 5.0  222848.100  27.03(4F)4s 3  (2H)4p 3 
  160.1458 K     -3.314 2.0    223.157 1.0   62666.250  14.00  3p2 3P   p6d  1P 
  160.1460 KUR   -2.775 2.5  31387.948 2.5   93830.979  26.014s15d 1D  4s15p 3P 
  160.1466 KUR   -4.842 1.5  31531.240 2.5   93974.030  24.014s15d 1D  4s15p 3P 
  160.1480 KUR   -4.881 2.5   9518.060 3.5   71960.290  22.014s15d 1D  4s15p 3P 
  160.1516 KUR   -4.398 5.5  21430.359 4.5   83871.184  26.014s15d 1D  4s15p 3P 
  160.1517 KUR   -2.845 3.5   9330.040 2.5   71770.830  28.014s15d 1D  4s15p 3P 
  160.1517 KUR   -4.582 2.5  13474.411 2.5   75915.215  26.014s15d 1D  4s15p 3P 
  160.1569 KUR   -5.079 3.0  10708.470 4.0   73147.230  27.014s15d 1D  4s15p 3P 
  160.1584 KUR    -.813 3.5  39683.750 3.5  102121.920  24.014s15d 1D  4s15p 3P 
  160.1603 KUR   -5.758 1.5  31531.240  .5   93968.700  24.014s15d 1D  4s15p 3P 
  160.1621 K88   -3.122 2.0 125672.830 3.0  188109.580  26.02(4D)4p 3  (4D)5s 5 
  160.1652 K88     .247 2.5 171345.330 3.5  233780.860  26.03(3D)4s 2  (3D)4p 2 
  160.1670 K88     .473 3.5 196131.190 4.5  258566.020  26.03(3F1)4s   (3F1)4p  
  160.1679 KUR   -7.000 4.5  30218.810 3.5   92653.280  24.014s15d 1D  4s15p 3P 
  160.1701 KUR    -.929 3.0  71067.350 2.0  133500.970  28.024s15d 1D  4s15p 3P 
  160.1717 K88   -1.031 2.0 122628.340 1.0  185061.350  26.02(4P)4p 3  (4P)5s 5 
  160.1756 K88   -1.982 2.5 110371.200 2.5  172802.700  27.02(5D)4p z  (5D)4d e 
  160.1791 KUR   -4.648 1.5   9395.710 2.5   71825.810  22.014s15d 1D  4s15p 3P 
  160.1794 KUR   -4.233 2.5  48039.090 3.5  110469.100  26.014s15d 1D  4s15p 3P 
  160.1819 K88    -.277 2.5 156049.320 3.5  218478.360  26.03(3F2)4s   (3F2)4p  
  160.1828 KUR   -2.249 3.0  49291.310 4.0  111720.000  25.014s15d 1D  4s15p 3P 
  160.1837 KUR   -3.955 3.0  56993.080 2.0  119421.420  24.024s15d 1D  4s15p 3P 
  160.1866 KUR   -1.100 4.0  49427.320 5.0  111854.500  25.014s15d 1D  4s15p 3P 
  160.1876 KUR   -2.895 2.5  10024.730 2.5   72451.520  22.014s15d 1D  4s15p 3P 
  160.1916 KUR   -6.288 2.5  31350.900 2.5   93776.150  24.014s15d 1D  4s15p 3P 
  160.1970 K88    -.139 2.0  89334.510 2.0  151757.670  26.02(6S)4p 5  (6S)5s 5 
  160.1972 KUR   -3.740 4.0  57423.400 3.0  119846.470  24.024s15d 1D  4s15p 3P 
  160.1995 KUR   -4.569 4.5  31219.350 4.5   93641.500  24.014s15d 1D  4s15p 3P 
  160.2024 KUR   -4.148 2.0  31761.150 3.0   94182.200  25.014s15d 1D  4s15p 3P 
  160.2049 KUR   -2.518 3.5  39877.070 2.5  102297.150  24.014s15d 1D  4s15p 3P 
  160.2063 K88   -2.999 3.5  78927.800 4.5  141347.300  27.023F2)4s b  (1I)4p w 
  160.2066 KUR   -3.778  .5   9850.900  .5   72270.310  22.014s15d 1D  4s15p 3P 
  160.2071 KUR   -3.831 2.5  31350.900 1.5   93770.100  24.014s15d 1D  4s15p 3P 
  160.2077 KUR   -3.024  .5  44307.090 1.5  106726.060  24.014s15d 1D  4s15p 3P 
  160.2091 KUR    -.454 4.0  32787.870 4.0   95206.300  25.014s15d 1D  4s15p 3P 
  160.2099 GUES    .000 3.0   2401.300 3.0   64819.400  45.01  4d8 a3    5p  z3 
  160.2130 KUR   -3.105 3.0    950.510 2.0   63367.430  27.014s15d 1D  4s15p 3P 
  160.2172 KUR   -2.891 2.0  43850.420 1.0  106265.700  25.014s15d 1D  4s15p 3P 
  160.2204 KUR   -1.836 3.5  32836.680 3.5   95250.690  24.014s15d 1D  4s15p 3P 
  160.2208 KUR    -.728 1.5  68156.570  .5  130570.420  28.014s15d 1D  4s15p 3P 
  160.2210 KUR   -2.198 4.5   1872.567 3.5   64286.345  26.014s15d 1D  4s15p 3P 
  160.2210 K88   -2.779 4.0  75646.610 5.0  138060.400  28.02(2G)4s 3  (2H)4p 3 
  160.2245 KUR   -5.089 3.5  27314.922 2.5   89727.342  26.014s15d 1D  4s15p 3P 
  160.2246 KUR   -4.754 2.5  30864.460 3.5   93276.860  24.014s15d 1D  4s15p 3P 
  160.2277 KUR   -3.335 4.0  38901.800 3.0  101313.000  25.014s15d 1D  4s15p 3P 
  160.2296 KUR   -2.038 1.5  53051.350 2.5  115461.800  24.014s15d 1D  4s15p 3P 
  160.2298 KUR   -4.722 1.5    862.613 2.5   63272.976  26.014s15d 1D  4s15p 3P 
  160.2300 K88   -1.598 1.0 119982.260 2.0  182392.550  26.02(4P)4p 3  (4G)4d 3 
  160.2363 KUR   -6.786 2.5  20512.060 1.5   82919.900  24.014s15d 1D  4s15p 3P 
  160.2377 KUR   -3.015 1.5   9930.690 1.5   72337.970  22.014s15d 1D  4s15p 3P 
  160.2414 KUR   -3.869 1.5  42986.620  .5  105392.480  24.014s15d 1D  4s15p 3P 
  160.2458 KUR   -4.594 4.5  25805.328 3.5   88209.450  26.014s15d 1D  4s15p 3P 
  160.2472 KUR   -7.581 1.5  12032.580 2.5   74436.150  24.014s15d 1D  4s15p 3P 
